LAD_CODE,RESULT
E07000173,"[
  {
    ""latitude"": 51.7361,
    ""longitude"": 0.4735,
    ""name"": ""Chelmsford""
  },
  {
    ""latitude"": 51.6433,
    ""longitude"": 0.6014,
    ""name"": ""South Woodham Ferrers""
  },
  {
    ""latitude"": 51.7167,
    ""longitude"": 0.4914,
    ""name"": ""Great Baddow""
  },
  {
    ""latitude"": 51.7333,
    ""longitude"": 0.4278,
    ""name"": ""Writtle""
  },
  {
    ""latitude"": 51.7167,
    ""longitude"": 0.5833,
    ""name"": ""Danbury""
  },
  {
    ""latitude"": 51.7583,
    ""longitude"": 0.4667,
    ""name"": ""Broomfield""
  },
  {
    ""latitude"": 51.7417,
    ""longitude"": 0.4917,
    ""name"": ""Springfield""
  },
  {
    ""latitude"": 51.7083,
    ""longitude"": 0.475,
    ""name"": ""Galleywood""
  },
  {
    ""latitude"": 51.675,
    ""longitude"": 0.5583,
    ""name"": ""Bicknacre""
  },
  {
    ""latitude"": 51.6833,
    ""longitude"": 0.525,
    ""name"": ""Stock""
  }
]"
E07000174,"[
  {
    ""latitude"": 53.1428,
    ""longitude"": -1.1977,
    ""name"": ""Mansfield""
  },
  {
    ""latitude"": 53.1254,
    ""longitude"": -1.2614,
    ""name"": ""Sutton-in-Ashfield""
  },
  {
    ""latitude"": 53.0996,
    ""longitude"": -1.2461,
    ""name"": ""Kirkby-in-Ashfield""
  },
  {
    ""latitude"": 53.2122,
    ""longitude"": -1.1486,
    ""name"": ""Warsop""
  },
  {
    ""latitude"": 53.1,
    ""longitude"": -1.1167,
    ""name"": ""Rainworth""
  },
  {
    ""latitude"": 53.15,
    ""longitude"": -1.1667,
    ""name"": ""Forest Town""
  },
  {
    ""latitude"": 53.1667,
    ""longitude"": -1.1069,
    ""name"": ""Clipstone""
  },
  {
    ""latitude"": 53.1833,
    ""longitude"": -1.0667,
    ""name"": ""Edwinstowe""
  },
  {
    ""latitude"": 53.0667,
    ""longitude"": -1.0833,
    ""name"": ""Blidworth""
  },
  {
    ""latitude"": 53.1833,
    ""longitude"": -1.2333,
    ""name"": ""Pleasley""
  }
]"
E07000175,"[
  {
    ""latitude"": 51.2747,
    ""longitude"": 0.1919,
    ""name"": ""Sevenoaks""
  },
  {
    ""latitude"": 51.3975,
    ""longitude"": 0.1733,
    ""name"": ""Swanley""
  },
  {
    ""latitude"": 51.1919,
    ""longitude"": 0.0644,
    ""name"": ""Edenbridge""
  },
  {
    ""latitude"": 51.265,
    ""longitude"": 0.068,
    ""name"": ""Westerham""
  },
  {
    ""latitude"": 51.3119,
    ""longitude"": 0.19,
    ""name"": ""Otford""
  },
  {
    ""latitude"": 51.3667,
    ""longitude"": 0.3,
    ""name"": ""New Ash Green""
  },
  {
    ""latitude"": 51.3833,
    ""longitude"": 0.3,
    ""name"": ""Hartley""
  },
  {
    ""latitude"": 51.3333,
    ""longitude"": 0.2667,
    ""name"": ""West Kingsdown""
  },
  {
    ""latitude"": 51.2667,
    ""longitude"": 0.1,
    ""name"": ""Brasted""
  },
  {
    ""latitude"": 51.2833,
    ""longitude"": 0.1333,
    ""name"": ""Sundridge""
  }
]"
E07000176,"[
  {
    ""latitude"": 51.7361,
    ""longitude"": 0.4735,
    ""name"": ""Chelmsford""
  },
  {
    ""latitude"": 51.6433,
    ""longitude"": 0.6014,
    ""name"": ""South Woodham Ferrers""
  },
  {
    ""latitude"": 51.7167,
    ""longitude"": 0.4917,
    ""name"": ""Great Baddow""
  },
  {
    ""latitude"": 51.7333,
    ""longitude"": 0.4167,
    ""name"": ""Writtle""
  },
  {
    ""latitude"": 51.7167,
    ""longitude"": 0.5833,
    ""name"": ""Danbury""
  },
  {
    ""latitude"": 51.7583,
    ""longitude"": 0.4667,
    ""name"": ""Broomfield""
  },
  {
    ""latitude"": 51.8167,
    ""longitude"": 0.5167,
    ""name"": ""Great Leighs""
  },
  {
    ""latitude"": 51.7,
    ""longitude"": 0.4667,
    ""name"": ""Galleywood""
  },
  {
    ""latitude"": 51.6667,
    ""longitude"": 0.4333,
    ""name"": ""Stock""
  },
  {
    ""latitude"": 51.6667,
    ""longitude"": 0.55,
    ""name"": ""Bicknacre""
  }
]"
E07000177,"[
  {
    ""latitude"": 51.7356,
    ""longitude"": 0.4735,
    ""name"": ""Chelmsford""
  },
  {
    ""latitude"": 51.6433,
    ""longitude"": 0.6014,
    ""name"": ""South Woodham Ferrers""
  },
  {
    ""latitude"": 51.7189,
    ""longitude"": 0.4914,
    ""name"": ""Great Baddow""
  },
  {
    ""latitude"": 51.7331,
    ""longitude"": 0.4278,
    ""name"": ""Writtle""
  },
  {
    ""latitude"": 51.7139,
    ""longitude"": 0.5842,
    ""name"": ""Danbury""
  },
  {
    ""latitude"": 51.7553,
    ""longitude"": 0.4731,
    ""name"": ""Broomfield""
  },
  {
    ""latitude"": 51.7064,
    ""longitude"": 0.4778,
    ""name"": ""Galleywood""
  },
  {
    ""latitude"": 51.7417,
    ""longitude"": 0.4917,
    ""name"": ""Springfield""
  },
  {
    ""latitude"": 51.6833,
    ""longitude"": 0.5667,
    ""name"": ""Bicknacre""
  },
  {
    ""latitude"": 51.6833,
    ""longitude"": 0.4833,
    ""name"": ""Stock""
  }
]"
E07000178,"[
  {
    ""latitude"": 51.752,
    ""longitude"": -1.2577,
    ""name"": ""Oxford""
  },
  {
    ""latitude"": 51.671,
    ""longitude"": -1.2879,
    ""name"": ""Abingdon""
  },
  {
    ""latitude"": 51.6095,
    ""longitude"": -1.2425,
    ""name"": ""Didcot""
  },
  {
    ""latitude"": 51.6,
    ""longitude"": -1.125,
    ""name"": ""Wallingford""
  },
  {
    ""latitude"": 51.748,
    ""longitude"": -0.976,
    ""name"": ""Thame""
  },
  {
    ""latitude"": 51.5367,
    ""longitude"": -0.9054,
    ""name"": ""Henley-on-Thames""
  },
  {
    ""latitude"": 51.5889,
    ""longitude"": -1.4242,
    ""name"": ""Wantage""
  },
  {
    ""latitude"": 51.6579,
    ""longitude"": -1.5829,
    ""name"": ""Faringdon""
  },
  {
    ""latitude"": 51.7013,
    ""longitude"": -0.9132,
    ""name"": ""Chinnor""
  },
  {
    ""latitude"": 51.6464,
    ""longitude"": -1.0066,
    ""name"": ""Watlington""
  }
]"
E07000179,"[
  {
    ""latitude"": 51.62,
    ""longitude"": -1.08,
    ""name"": ""South Oxfordshire""
  },
  {
    ""latitude"": 51.61,
    ""longitude"": -1.24,
    ""name"": ""Didcot""
  },
  {
    ""latitude"": 51.538,
    ""longitude"": -0.906,
    ""name"": ""Henley-on-Thames""
  },
  {
    ""latitude"": 51.748,
    ""longitude"": -0.976,
    ""name"": ""Thame""
  },
  {
    ""latitude"": 51.6,
    ""longitude"": -1.125,
    ""name"": ""Wallingford""
  },
  {
    ""latitude"": 51.703,
    ""longitude"": -0.913,
    ""name"": ""Chinnor""
  },
  {
    ""latitude"": 51.618,
    ""longitude"": -1.109,
    ""name"": ""Benson""
  },
  {
    ""latitude"": 51.75,
    ""longitude"": -1.133,
    ""name"": ""Wheatley""
  },
  {
    ""latitude"": 51.5,
    ""longitude"": -0.96,
    ""name"": ""Sonning Common""
  },
  {
    ""latitude"": 51.521,
    ""longitude"": -1.138,
    ""name"": ""Goring-on-Thames""
  }
]"
E07000180,"[
  {
    ""latitude"": 51.7667,
    ""longitude"": 0.1333,
    ""name"": ""Harlow""
  },
  {
    ""latitude"": 51.7833,
    ""longitude"": 0.15,
    ""name"": ""Old Harlow""
  },
  {
    ""latitude"": 51.7667,
    ""longitude"": 0.1583,
    ""name"": ""Church Langley""
  },
  {
    ""latitude"": 51.75,
    ""longitude"": 0.1167,
    ""name"": ""Potter Street""
  },
  {
    ""latitude"": 51.775,
    ""longitude"": 0.1417,
    ""name"": ""Newhall""
  },
  {
    ""latitude"": 51.7583,
    ""longitude"": 0.125,
    ""name"": ""Staple Tye""
  },
  {
    ""latitude"": 51.7583,
    ""longitude"": 0.1333,
    ""name"": ""Bush Fair""
  },
  {
    ""latitude"": 51.7667,
    ""longitude"": 0.1417,
    ""name"": ""The Stow""
  },
  {
    ""latitude"": 51.7667,
    ""longitude"": 0.1167,
    ""name"": ""Katherines""
  },
  {
    ""latitude"": 51.7583,
    ""longitude"": 0.1083,
    ""name"": ""Sumners""
  }
]"
E07000181,"[
  {
    ""latitude"": 51.2917,
    ""longitude"": 0.4142,
    ""name"": ""West Malling""
  },
  {
    ""latitude"": 51.1924,
    ""longitude"": 0.2752,
    ""name"": ""Tonbridge""
  },
  {
    ""latitude"": 51.2042,
    ""longitude"": 0.3889,
    ""name"": ""East Peckham""
  },
  {
    ""latitude"": 51.2167,
    ""longitude"": 0.3389,
    ""name"": ""Hadlow""
  },
  {
    ""latitude"": 51.3,
    ""longitude"": 0.4747,
    ""name"": ""Aylesford""
  },
  {
    ""latitude"": 51.2667,
    ""longitude"": 0.4,
    ""name"": ""Kings Hill""
  },
  {
    ""latitude"": 51.25,
    ""longitude"": 0.4333,
    ""name"": ""Wateringbury""
  },
  {
    ""latitude"": 51.2,
    ""longitude"": 0.25,
    ""name"": ""Hildenborough""
  },
  {
    ""latitude"": 51.3333,
    ""longitude"": 0.45,
    ""name"": ""Snodland""
  },
  {
    ""latitude"": 51.2833,
    ""longitude"": 0.3,
    ""name"": ""Borough Green""
  }
]"
E07000139,"[
  {
    ""latitude"": 52.8193,
    ""longitude"": 1.3853,
    ""name"": ""North Walsham""
  },
  {
    ""latitude"": 52.7731,
    ""longitude"": 1.5168,
    ""name"": ""Stalham""
  },
  {
    ""latitude"": 52.9312,
    ""longitude"": 1.3019,
    ""name"": ""Cromer""
  },
  {
    ""latitude"": 52.9412,
    ""longitude"": 1.2106,
    ""name"": ""Sheringham""
  },
  {
    ""latitude"": 52.9056,
    ""longitude"": 1.0911,
    ""name"": ""Holt""
  },
  {
    ""latitude"": 52.8294,
    ""longitude"": 0.8453,
    ""name"": ""Fakenham""
  },
  {
    ""latitude"": 52.9548,
    ""longitude"": 0.8513,
    ""name"": ""Wells-next-the-Sea""
  },
  {
    ""latitude"": 52.8778,
    ""longitude"": 1.4339,
    ""name"": ""Mundesley""
  },
  {
    ""latitude"": 52.7106,
    ""longitude"": 1.4031,
    ""name"": ""Hoveton""
  },
  {
    ""latitude"": 52.7945,
    ""longitude"": 1.2559,
    ""name"": ""Aylsham""
  }
]"
E07000140,"[
  {
    ""latitude"": 52.7867,
    ""longitude"": -0.1543,
    ""name"": ""South Holland""
  },
  {
    ""latitude"": 52.7858,
    ""longitude"": -0.1527,
    ""name"": ""Spalding""
  },
  {
    ""latitude"": 52.8,
    ""longitude"": 0.0167,
    ""name"": ""Holbeach""
  },
  {
    ""latitude"": 52.7833,
    ""longitude"": 0.1167,
    ""name"": ""Long Sutton""
  },
  {
    ""latitude"": 52.8167,
    ""longitude"": -0.1667,
    ""name"": ""Pinchbeck""
  },
  {
    ""latitude"": 52.6833,
    ""longitude"": -0.1667,
    ""name"": ""Crowland""
  },
  {
    ""latitude"": 52.7833,
    ""longitude"": 0.1833,
    ""name"": ""Sutton Bridge""
  },
  {
    ""latitude"": 52.9,
    ""longitude"": -0.2,
    ""name"": ""Donington""
  },
  {
    ""latitude"": 52.7667,
    ""longitude"": 0.0333,
    ""name"": ""Fleet""
  },
  {
    ""latitude"": 52.7833,
    ""longitude"": 0,
    ""name"": ""Whaplode""
  }
]"
E07000141,"[
  {
    ""latitude"": 51.8784,
    ""longitude"": 0.5534,
    ""name"": ""Braintree""
  },
  {
    ""latitude"": 51.7972,
    ""longitude"": 0.6381,
    ""name"": ""Witham""
  },
  {
    ""latitude"": 51.945,
    ""longitude"": 0.6352,
    ""name"": ""Halstead""
  },
  {
    ""latitude"": 51.85,
    ""longitude"": 0.55,
    ""name"": ""Great Notley""
  },
  {
    ""latitude"": 51.8725,
    ""longitude"": 0.6869,
    ""name"": ""Coggeshall""
  },
  {
    ""latitude"": 51.93,
    ""longitude"": 0.6989,
    ""name"": ""Earls Colne""
  },
  {
    ""latitude"": 52.0167,
    ""longitude"": 0.5833,
    ""name"": ""Great Yeldham""
  },
  {
    ""latitude"": 51.9667,
    ""longitude"": 0.5833,
    ""name"": ""Sible Hedingham""
  },
  {
    ""latitude"": 51.8333,
    ""longitude"": 0.7,
    ""name"": ""Kelvedon""
  },
  {
    ""latitude"": 51.8333,
    ""longitude"": 0.6167,
    ""name"": ""Silver End""
  }
]"
E07000142,"[
  {
    ""latitude"": 51.8026,
    ""longitude"": 0.6377,
    ""name"": ""Witham""
  },
  {
    ""latitude"": 51.8784,
    ""longitude"": 0.5534,
    ""name"": ""Braintree""
  },
  {
    ""latitude"": 51.945,
    ""longitude"": 0.6386,
    ""name"": ""Halstead""
  },
  {
    ""latitude"": 51.8726,
    ""longitude"": 0.6887,
    ""name"": ""Coggeshall""
  },
  {
    ""latitude"": 51.85,
    ""longitude"": 0.55,
    ""name"": ""Great Notley""
  },
  {
    ""latitude"": 51.93,
    ""longitude"": 0.6989,
    ""name"": ""Earls Colne""
  },
  {
    ""latitude"": 51.9689,
    ""longitude"": 0.5953,
    ""name"": ""Sible Hedingham""
  },
  {
    ""latitude"": 52,
    ""longitude"": 0.5583,
    ""name"": ""Great Yeldham""
  },
  {
    ""latitude"": 51.8333,
    ""longitude"": 0.6167,
    ""name"": ""Silver End""
  },
  {
    ""latitude"": 51.9667,
    ""longitude"": 0.45,
    ""name"": ""Finchingfield""
  }
]"
E07000143,"[
  {
    ""latitude"": 51.8784,
    ""longitude"": 0.5534,
    ""name"": ""Braintree""
  },
  {
    ""latitude"": 51.7972,
    ""longitude"": 0.6381,
    ""name"": ""Witham""
  },
  {
    ""latitude"": 51.945,
    ""longitude"": 0.6352,
    ""name"": ""Halstead""
  },
  {
    ""latitude"": 51.85,
    ""longitude"": 0.55,
    ""name"": ""Great Notley""
  },
  {
    ""latitude"": 51.8725,
    ""longitude"": 0.6869,
    ""name"": ""Coggeshall""
  },
  {
    ""latitude"": 51.9306,
    ""longitude"": 0.6989,
    ""name"": ""Earls Colne""
  },
  {
    ""latitude"": 51.9689,
    ""longitude"": 0.5953,
    ""name"": ""Sible Hedingham""
  },
  {
    ""latitude"": 52.0167,
    ""longitude"": 0.5667,
    ""name"": ""Great Yeldham""
  },
  {
    ""latitude"": 51.8342,
    ""longitude"": 0.7017,
    ""name"": ""Kelvedon""
  },
  {
    ""latitude"": 51.8333,
    ""longitude"": 0.6167,
    ""name"": ""Silver End""
  }
]"
E07000144,"[
  {
    ""latitude"": 52.6638,
    ""longitude"": 1.3491,
    ""name"": ""Broadland""
  },
  {
    ""latitude"": 52.6401,
    ""longitude"": 1.5477,
    ""name"": ""Acle""
  },
  {
    ""latitude"": 52.6566,
    ""longitude"": 1.327,
    ""name"": ""Sprowston""
  },
  {
    ""latitude"": 52.66,
    ""longitude"": 1.25,
    ""name"": ""Hellesdon""
  },
  {
    ""latitude"": 52.63,
    ""longitude"": 1.35,
    ""name"": ""Thorpe St Andrew""
  },
  {
    ""latitude"": 52.71,
    ""longitude"": 1.41,
    ""name"": ""Wroxham""
  },
  {
    ""latitude"": 52.76,
    ""longitude"": 1.11,
    ""name"": ""Reepham""
  },
  {
    ""latitude"": 52.79,
    ""longitude"": 1.25,
    ""name"": ""Aylsham""
  },
  {
    ""latitude"": 52.62,
    ""longitude"": 1.44,
    ""name"": ""Brundall""
  },
  {
    ""latitude"": 52.63,
    ""longitude"": 1.47,
    ""name"": ""Blofield""
  }
]"
E07000145,"[
  {
    ""latitude"": 52.6088,
    ""longitude"": 1.7297,
    ""name"": ""Great Yarmouth""
  },
  {
    ""latitude"": 52.5758,
    ""longitude"": 1.7211,
    ""name"": ""Gorleston-on-Sea""
  },
  {
    ""latitude"": 52.6458,
    ""longitude"": 1.7311,
    ""name"": ""Caister-on-Sea""
  },
  {
    ""latitude"": 52.5861,
    ""longitude"": 1.7106,
    ""name"": ""Bradwell""
  },
  {
    ""latitude"": 52.6867,
    ""longitude"": 1.6914,
    ""name"": ""Hemsby""
  },
  {
    ""latitude"": 52.55,
    ""longitude"": 1.6667,
    ""name"": ""Belton""
  },
  {
    ""latitude"": 52.5333,
    ""longitude"": 1.7333,
    ""name"": ""Hopton-on-Sea""
  },
  {
    ""latitude"": 52.6972,
    ""longitude"": 1.6361,
    ""name"": ""Martham""
  },
  {
    ""latitude"": 52.7208,
    ""longitude"": 1.6969,
    ""name"": ""Winterton-on-Sea""
  },
  {
    ""latitude"": 52.6667,
    ""longitude"": 1.6667,
    ""name"": ""Ormesby St. Margaret""
  }
]"
E07000146,"[
  {
    ""latitude"": 52.7543,
    ""longitude"": 0.3976,
    ""name"": ""King's Lynn""
  },
  {
    ""latitude"": 52.6037,
    ""longitude"": 0.3834,
    ""name"": ""Downham Market""
  },
  {
    ""latitude"": 52.9408,
    ""longitude"": 0.4871,
    ""name"": ""Hunstanton""
  },
  {
    ""latitude"": 52.9083,
    ""longitude"": 0.5106,
    ""name"": ""Heacham""
  },
  {
    ""latitude"": 52.8417,
    ""longitude"": 0.5083,
    ""name"": ""Dersingham""
  },
  {
    ""latitude"": 52.7667,
    ""longitude"": 0.29,
    ""name"": ""Terrington St Clement""
  },
  {
    ""latitude"": 52.6667,
    ""longitude"": 0.3833,
    ""name"": ""Watlington""
  },
  {
    ""latitude"": 52.8833,
    ""longitude"": 0.5,
    ""name"": ""Snettisham""
  },
  {
    ""latitude"": 52.7583,
    ""longitude"": 0.4167,
    ""name"": ""Gaywood""
  },
  {
    ""latitude"": 52.5333,
    ""longitude"": 0.5667,
    ""name"": ""Methwold""
  }
]"
E07000147,"[
  {
    ""latitude"": 52.6835,
    ""longitude"": -1.8267,
    ""name"": ""Lichfield""
  },
  {
    ""latitude"": 52.6794,
    ""longitude"": -1.9241,
    ""name"": ""Burntwood""
  },
  {
    ""latitude"": 52.6086,
    ""longitude"": -1.6961,
    ""name"": ""Fazeley""
  },
  {
    ""latitude"": 52.6365,
    ""longitude"": -1.8544,
    ""name"": ""Shenstone""
  },
  {
    ""latitude"": 52.65,
    ""longitude"": -1.7967,
    ""name"": ""Whittington""
  },
  {
    ""latitude"": 52.7167,
    ""longitude"": -1.7389,
    ""name"": ""Fradley""
  },
  {
    ""latitude"": 52.7289,
    ""longitude"": -1.7603,
    ""name"": ""Alrewas""
  },
  {
    ""latitude"": 52.7333,
    ""longitude"": -1.8667,
    ""name"": ""Armitage""
  },
  {
    ""latitude"": 52.75,
    ""longitude"": -1.8,
    ""name"": ""Kings Bromley""
  },
  {
    ""latitude"": 52.6667,
    ""longitude"": -1.9,
    ""name"": ""Hammerwich""
  }
]"
E07000148,"[
  {
    ""latitude"": 51.6565,
    ""longitude"": -0.3974,
    ""name"": ""Watford""
  },
  {
    ""latitude"": 51.65,
    ""longitude"": -0.3667,
    ""name"": ""Bushey""
  },
  {
    ""latitude"": 51.6402,
    ""longitude"": -0.4731,
    ""name"": ""Rickmansworth""
  },
  {
    ""latitude"": 51.6278,
    ""longitude"": -0.3953,
    ""name"": ""South Oxhey""
  },
  {
    ""latitude"": 51.7,
    ""longitude"": -0.4167,
    ""name"": ""Abbots Langley""
  },
  {
    ""latitude"": 51.6542,
    ""longitude"": -0.5183,
    ""name"": ""Chorleywood""
  },
  {
    ""latitude"": 51.6472,
    ""longitude"": -0.4417,
    ""name"": ""Croxley Green""
  },
  {
    ""latitude"": 51.6333,
    ""longitude"": -0.3833,
    ""name"": ""Carpenders Park""
  },
  {
    ""latitude"": 51.6417,
    ""longitude"": -0.3833,
    ""name"": ""Oxhey""
  },
  {
    ""latitude"": 51.6833,
    ""longitude"": -0.4,
    ""name"": ""Leavesden""
  }
]"
E07000149,"[
  {
    ""latitude"": 52.1167,
    ""longitude"": -1.0167,
    ""name"": ""South Northamptonshire""
  },
  {
    ""latitude"": 52.13,
    ""longitude"": -0.99,
    ""name"": ""Towcester""
  },
  {
    ""latitude"": 52.03,
    ""longitude"": -1.15,
    ""name"": ""Brackley""
  },
  {
    ""latitude"": 52.07,
    ""longitude"": -1.02,
    ""name"": ""Silverstone""
  },
  {
    ""latitude"": 52.05,
    ""longitude"": -0.88,
    ""name"": ""Deanshanger""
  },
  {
    ""latitude"": 52.18,
    ""longitude"": -0.9,
    ""name"": ""Roade""
  },
  {
    ""latitude"": 52.22,
    ""longitude"": -1,
    ""name"": ""Bugbrooke""
  },
  {
    ""latitude"": 52.17,
    ""longitude"": -0.95,
    ""name"": ""Blisworth""
  },
  {
    ""latitude"": 52.08,
    ""longitude"": -0.98,
    ""name"": ""Paulerspury""
  },
  {
    ""latitude"": 52.07,
    ""longitude"": -1.28,
    ""name"": ""Middleton Cheney""
  }
]"
E07000170,"[
  {
    ""latitude"": 51.1465,
    ""longitude"": 0.8724,
    ""name"": ""Ashford""
  },
  {
    ""latitude"": 51.0695,
    ""longitude"": 0.6904,
    ""name"": ""Tenterden""
  },
  {
    ""latitude"": 51.2126,
    ""longitude"": 0.7921,
    ""name"": ""Charing""
  },
  {
    ""latitude"": 51.1829,
    ""longitude"": 0.9374,
    ""name"": ""Wye""
  },
  {
    ""latitude"": 51.0667,
    ""longitude"": 0.8667,
    ""name"": ""Hamstreet""
  },
  {
    ""latitude"": 51.1167,
    ""longitude"": 0.8667,
    ""name"": ""Kingsnorth""
  },
  {
    ""latitude"": 51.1667,
    ""longitude"": 0.8833,
    ""name"": ""Kennington""
  },
  {
    ""latitude"": 51.1333,
    ""longitude"": 0.8833,
    ""name"": ""Willesborough""
  },
  {
    ""latitude"": 51.1167,
    ""longitude"": 0.6333,
    ""name"": ""Biddenden""
  },
  {
    ""latitude"": 51.1167,
    ""longitude"": 0.95,
    ""name"": ""Brabourne""
  }
]"
E06000060,"[
  {
    ""latitude"": 51.9833,
    ""longitude"": -0.9833,
    ""name"": ""Buckingham""
  },
  {
    ""latitude"": 51.8156,
    ""longitude"": -0.8136,
    ""name"": ""Aylesbury""
  },
  {
    ""latitude"": 51.6295,
    ""longitude"": -0.7483,
    ""name"": ""High Wycombe""
  },
  {
    ""latitude"": 51.6679,
    ""longitude"": -0.6075,
    ""name"": ""Amersham""
  },
  {
    ""latitude"": 51.7057,
    ""longitude"": -0.6111,
    ""name"": ""Chesham""
  },
  {
    ""latitude"": 51.5718,
    ""longitude"": -0.7756,
    ""name"": ""Marlow""
  },
  {
    ""latitude"": 51.6012,
    ""longitude"": -0.6376,
    ""name"": ""Beaconsfield""
  },
  {
    ""latitude"": 51.7214,
    ""longitude"": -0.8308,
    ""name"": ""Princes Risborough""
  },
  {
    ""latitude"": 51.7631,
    ""longitude"": -0.7428,
    ""name"": ""Wendover""
  },
  {
    ""latitude"": 51.5868,
    ""longitude"": -0.5553,
    ""name"": ""Gerrards Cross""
  }
]"
E06000061,"[
  {
    ""latitude"": 51.8156,
    ""longitude"": -0.8136,
    ""name"": ""Aylesbury""
  },
  {
    ""latitude"": 51.6295,
    ""longitude"": -0.7483,
    ""name"": ""High Wycombe""
  },
  {
    ""latitude"": 51.6679,
    ""longitude"": -0.6076,
    ""name"": ""Amersham""
  },
  {
    ""latitude"": 51.995,
    ""longitude"": -0.9909,
    ""name"": ""Buckingham""
  },
  {
    ""latitude"": 51.7052,
    ""longitude"": -0.6113,
    ""name"": ""Chesham""
  },
  {
    ""latitude"": 51.5718,
    ""longitude"": -0.7756,
    ""name"": ""Marlow""
  },
  {
    ""latitude"": 51.7214,
    ""longitude"": -0.8307,
    ""name"": ""Princes Risborough""
  },
  {
    ""latitude"": 51.6016,
    ""longitude"": -0.6457,
    ""name"": ""Beaconsfield""
  },
  {
    ""latitude"": 51.7631,
    ""longitude"": -0.7426,
    ""name"": ""Wendover""
  },
  {
    ""latitude"": 51.5873,
    ""longitude"": -0.5548,
    ""name"": ""Gerrards Cross""
  }
]"
